Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
ISR,20520.4105,20814.95641,21668.21961,21968.47512,22997.03,23870.01265,24489.33596,24759.60197,25208.11143,25462.87485,26824.70512,26206.43637,25725.46735,25459.083740000002,26156.04064,26761.23046,27662.345760000004,28744.356560000004,29082.06885,28787.498689999997,29743.005869999997,30558.39128,30582.153710000002,31250.802010000003,31702.083539999996,32024.352769999998,32688.4081,33132.3203
ITA,31141.902860000002,31599.12068,31841.10915,31550.271910000003,32222.360689999998,33152.040989999994,33569.06299,34167.09526,34709.27281,35244.756539999995,36535.81877,37162.42334,37199.35237,37090.40522,37434.10009,37604.36062,38243.80633,38612.01165,37954.16066,35710.42,36201.16157,36347.34248,35227.62483,34219.832780000004,33945.84388,34302.0374,34655.262760000005,35220.08379
JAM,7285.747238,7577.463513,7657.727887999999,8300.016978,8333.581540000001,8447.428581999999,8356.956898,8182.335854999999,7916.217445,7927.765154000001,7931.258686,7977.435634,8081.118325,8324.693745999999,8384.61017,8410.557452,8605.460069,8680.920903,8565.228626,8153.001926000001,7996.019488,8099.155573,8016.04319,8025.471361,8051.244028,8095.261867,8179.62034,8193.57065
JOR,6283.255604,6069.134513,6812.149004000001,6751.223008,6754.880414,6895.206587000001,6825.007645999999,6881.670401,6950.139348000001,7062.437155,7234.964751,7483.647731,7775.790134000001,7935.330953,8399.124065,8799.589956,9158.945770999999,9493.477498,9714.782337,9749.143628,9472.768326000001,9214.206623999999,8964.263431,8756.710839,8622.185468000001,8491.050310999999,8389.604573999999,8337.489701
JPN,30582.427969999997,31529.575539999998,31718.1343,31476.07477,31680.537930000002,32425.22995,33345.87683,33624.48056,33154.844580000004,33010.98092,33871.85822,33927.64363,33888.78348,34333.133669999996,35078.26199,35658.14867,36141.58524,36697.2409,36278.36947,34317.67082,35749.75668,35774.696710000004,36367.59706,37148.60275,37337.31741,37882.98062,38282.50467,39002.22332
KAZ,13050.4865,11542.5625,10938.39019,9998.154353,8866.092277,8282.94719,8451.398817,8731.950125,8715.184514,9036.156101999999,9951.563906,11314.25077,12422.53484,13532.2312,14728.616409999999,16014.307859999999,17541.32577,18885.24324,19272.21401,18995.89485,20096.55976,21276.93402,21986.318919999998,22972.43103,23587.337519999997,23524.06044,23447.0157,24055.58832
KEN,2380.495384,2337.129697,2245.600112,2184.3909949999997,2174.8201280000003,2204.3898870000003,2230.448074,2178.6269230000003,2188.650227,2178.330492,2132.161897,2153.126304,2106.725655,2110.2532170000004,2158.2679350000003,2224.0310010000003,2303.831264,2394.837644,2335.252407,2347.1979920000003,2476.0107420000004,2556.962872,2602.597687,2683.0458329999997,2753.236135,2835.99661,2926.532502,2993.028448
KGZ,3474.6679689999996,3149.934886,2681.332781,2266.164404,1811.643448,1696.3635149999998,1789.8539660000001,1938.83581,1949.832931,1991.301566,2074.505287,2164.268295,2144.12125,2270.924677,2401.265004,2370.166045,2417.579471,2599.206018,2790.9349,2837.031419,2790.170664,2920.60321,2869.8389620000003,3120.5420440000003,3181.642163,3237.602937,3309.8599289999997,3393.473613
KIR,1961.1207129999998,1926.8476670000002,1915.9593309999998,1908.372447,1917.1712059999998,1891.0515059999998,1894.4176530000002,1895.318193,1985.772102,1921.851538,2007.130484,1944.169156,1983.497268,1987.968401,1920.004399,1976.1603699999998,1904.9913649999999,1905.4812510000002,1829.829439,1796.298077,1731.538627,1706.4809530000002,1762.0603489999999,1830.9377920000002,1815.128315,1967.3020510000001,1955.155799,1981.131869
KNA,14326.22524,13957.26331,14431.798669999998,15263.816130000001,15874.88119,16585.38256,17366.46402,18363.848130000002,18047.435530000002,18447.923,20173.27281,20990.5274,21231.99414,20176.73884,20614.65979,22127.64713,22254.381830000002,21959.39905,23086.47143,22145.49681,21412.20145,21689.30389,21319.234959999998,22399.09224,23483.01238,24169.85992,24463.61725,24654.3854
KOR,11632.598559999999,12710.599740000001,13356.02923,14126.253519999998,15272.29744,16566.4157,17655.53145,18526.58138,17386.98682,19216.14147,20756.7799,21530.26336,22997.18714,23549.36645,24605.53486,25516.82419,26697.03261,28013.70442,28588.37212,28642.8379,30352.10482,31228.5107,31776.89703,32548.715519999998,33425.689589999994,34177.65447,35020.411510000005,35938.37422
LAO,1708.0342260000002,1731.964619,1778.6015,1834.4945079999998,1935.156945,2023.606497,2117.8638370000003,2218.939126,2264.76694,2388.26723,2485.025142,2586.566495,2698.441304,2819.896388,2954.1997899999997,3114.9984449999997,3328.34598,3520.7450049999998,3732.007533,3946.8610020000006,4218.782044,4495.15215,4794.108611,5115.5924780000005,5436.482643,5755.059504999999,6073.223695000001,6397.359825
LBN,7857.72417,10664.34866,10870.1597,11314.134759999999,11916.51377,12449.35634,12928.70699,12544.373290000001,12906.238640000001,12673.992240000001,12531.82228,12534.64355,12363.01704,12145.56579,12325.0582,12269.32097,12243.78809,13293.128420000001,14597.625759999999,15788.407319999998,16451.759830000003,15693.687280000002,15057.287030000001,14400.6408,13831.375230000001,13352.71339,13267.8857,13367.56502
LBR,875.1895802000001,764.160812,505.25552630000004,342.4516117,266.24403959999995,247.4365395,262.52703280000003,503.1279405,605.6555477,687.8668644999999,838.6989396,832.4127724,843.5061996,579.1379728999999,583.0548795,597.8870314,624.0454923,656.871762,674.9848367999999,683.0614422,699.6537215,734.3262738,771.9054262,818.5893907999999,804.7198867000001,785.2468867,753.557379,752.7878394999999
LCA,9831.000902,9748.750979,10376.18689,10320.18905,10380.275259999999,10426.74054,10592.5256,10390.98134,10894.393890000001,11047.236429999999,10926.559070000001,10463.23281,10413.409529999999,10782.204529999999,11472.73017,11328.99031,11910.74063,11892.86239,12421.86358,12436.01409,12123.835140000001,12112.40013,12064.76572,12415.73105,12335.53651,12522.04023,12671.25805,12951.83888
LKA,3612.3385450000005,3733.2832799999996,3853.387638,4076.0929130000004,4263.9737350000005,4461.818646,4599.855712,4866.8428810000005,5069.66185,5259.81413,5541.909734000001,5418.4386939999995,5590.037015,5874.019364,6143.59281,6476.240103,6921.245943999999,7339.197073,7723.239233,7945.071817,8529.571442,9193.359509,9980.022952,10238.71154,10650.39018,11079.71068,11445.46436,11669.07668
LSO,1379.399899,1447.8932550000002,1518.327647,1540.893274,1602.968627,1628.3647349999999,1694.573465,1734.833859,1741.459009,1731.5669829999997,1781.183614,1827.7441239999998,1825.144406,1892.661991,1909.134943,1959.2838980000001,2025.417132,2105.4971149999997,2227.571688,2253.8338559999997,2365.683461,2500.0148710000003,2617.302097,2631.004823,2677.198078,2708.1485390000003,2736.354895,2851.1527539999997
LUX,57618.0207,61765.601039999994,62059.65311,63804.28576,65346.199239999994,65357.504270000005,65369.09583,68240.70365,71471.05669,76492.38825,81689.8164,82766.98904,85032.71187999999,85374.33983,87209.8194,88610.28987000001,91724.18248999999,97864.1951,94900.34672,89098.73423999999,91743.29389,92005.01684,89505.15896,90656.38042,93655.33416,94088.59223,94920.95872000001,94277.96536
MAC,40365.34557,40680.11764,44984.80721,46310.13021,47307.06358,47887.113110000006,46731.77119,45673.19472,42705.36028,40824.841389999994,42225.49708,42443.30953,45126.65656,49153.46679,60810.59281,64199.25919,71160.18036,79743.38201,80762.39968999999,80121.22302,98184.3365,116752.2116,124568.5999,135318.7544,130755.1607,100444.5936,97751.73216,104861.8511
MAR,3912.005724,4118.022928,3960.0661090000003,3863.4078590000004,4203.00594,3915.217615,4337.143266,4212.621511,4460.469675,4453.466601,4483.808406,4754.192333,4843.9898920000005,5071.7173,5252.301097,5361.662834000001,5700.923327,5834.012240999999,6106.845445,6287.870644,6443.253613,6688.402606000001,6791.335134999999,6995.938186,7078.881489,7296.934401,7285.908320999999,7485.012951000001
MDG,1653.1589,1504.215132,1477.697724,1464.148966,1419.3097619999999,1399.8107699999998,1385.944942,1392.545225,1402.256119,1422.096303,1444.029429,1484.407782,1257.293553,1339.256331,1368.181585,1389.500912,1417.278583,1462.8583230000002,1523.019873,1421.188472,1385.685072,1367.5430820000001,1370.950275,1364.345909,1372.020961,1377.1682130000002,1396.669615,1416.439507
MEX,13070.44455,13354.21335,13565.09607,13839.92309,14248.747469999998,13111.47125,13759.33102,14460.480230000001,14970.268180000001,15155.63865,15682.81217,15415.20023,15218.793430000002,15251.140640000001,15648.342330000001,15791.537030000001,16258.54005,16371.75155,16293.0313,15185.537390000001,15715.97214,16049.36424,16394.63067,16385.05961,16622.59705,16938.60541,17206.634319999997,17336.46907
MHL,2907.880972,2839.769649,2986.911287,3123.9246239999998,3273.074916,3511.351429,3125.9272100000003,2907.9771,2812.590393,2737.050659,2893.836644,3047.641249,3128.862066,3136.711119,3142.962279,3235.774524,3280.81341,3396.8188630000004,3335.763023,3274.794201,3479.155303,3513.2912130000004,3626.424778,3720.958116,3685.462574,3665.375373,3730.333989,3819.2021200000004
MKD,9633.199073,9052.024877,8477.488081,7862.591149,7733.416201000001,7641.236887,7707.732712999999,7779.01119,7992.050944,8288.010033,8620.649199,8323.414678000001,8422.676187000001,8590.987024,8976.737029,9386.02697,9854.447746,10480.624259999999,11043.827729999999,10995.10179,11355.36749,11611.851990000001,11549.66814,11877.77368,12298.490179999999,12759.8166,13120.87251,13111.21357
MLI,1271.794077,1390.400729,1312.9111990000001,1319.270986,1332.849318,1309.9629320000001,1366.486241,1396.034678,1463.149844,1505.535855,1462.919767,1639.203242,1639.9260800000002,1734.886394,1706.956336,1760.693934,1783.1103260000002,1784.8784850000002,1808.8876260000002,1832.808081,1871.984744,1874.7030300000001,1804.9426039999998,1793.723666,1865.1606219999999,1919.228421,1971.08448,2014.30587
MLT,16176.490769999999,16731.510440000002,17336.59724,17933.39855,18770.45686,19822.29923,20436.442369999997,21348.60451,22297.457619999997,23211.86921,24623.953719999998,24588.37426,25133.72695,25604.10924,25545.49282,26343.58536,26727.778169999998,27696.50573,28437.73786,27529.19297,28364.79932,28618.502589999996,29131.730910000002,30050.131139999998,31846.18954,34087.08151,35058.43078,36513.32344
MMR,742.9708935,728.0316749,788.3884299,826.1329063,877.4658473999999,927.0256812999999,974.2343698999999,1015.8810789999999,1061.399627,1162.5863259999999,1306.4432359999998,1438.032802,1593.458886,1795.595797,2020.1248039999998,2274.884736,2553.18939,2840.44801,3112.239736,3418.408661,3721.21144,3898.414627,4148.698196,4457.901329,4770.0120990000005,5056.859041,5305.047137,5591.59688
MNG,5122.531607,4605.980667,4131.966820000001,3966.209989,4020.1410590000005,4243.836175,4303.988872999999,4435.082313,4544.502058,4643.482263,4655.022604,4748.226602000001,4924.356135,5214.603003,5705.033517,6047.134735000001,6483.534998,7055.138106,7576.481363,7367.785987,7708.599994,8881.48475,9788.825021999999,10720.06215,11348.647340000001,11411.94211,11361.00642,11840.84612
MOZ,378.5342735,387.0232878,354.2845353,370.4504103,378.2752827,373.43531160000003,459.42647530000005,495.421676,540.0946165,567.5070211,561.6127534,615.3098217,650.1524781,672.1550957000001,703.3921868,742.4240037000001,791.927644,826.1626679999999,857.5268817,885.7385176000001,917.763832,954.7991162000001,994.1248942,1034.5894230000001,1079.823866,1118.222844,1127.347264,1136.102564
MRT,2806.73383,2781.480615,2759.187038,2843.7700640000003,2681.622684,2861.843656,2939.725671,2735.963972,2726.338139,2847.717627,2751.1555489999996,2724.593151,2663.96032,2743.128115,2819.0819690000003,2985.690698,3449.960156,3448.64871,3388.8354329999997,3259.07635,3316.97478,3371.994582,3462.56176,3565.521999,3655.3885090000003,3601.6142229999996,3572.280392,3597.63253
MUS,7386.824387000001,7631.636037,8022.409718999999,8330.761304000001,8554.71954,8845.133144,9244.352261,9648.553906000001,10127.24,10260.37247,11077.14762,11272.81248,11431.4048,11763.99455,12362.15915,12441.73546,13441.20596,14146.39842,14854.643380000001,15306.388009999999,15938.41921,16561.77098,17093.32093,17628.82937,18255.86972,18864.10566,19567.48966,20292.74463
MWI,744.1970805999999,792.0793747,727.3152219,795.6677987,711.1924352000001,820.773968,863.3410719000001,872.5993321000001,879.2442764,878.1341971,865.9574980000001,800.384183,792.4548772999999,815.7392037999999,836.9343842999999,840.1866863,854.1581643999999,908.3108489,948.2265195,996.2452685000001,1032.9628810000002,1051.1859960000002,1039.759359,1062.164941,1090.3672080000001,1088.7018050000001,1083.8014210000001,1095.042089
MYS,10551.658959999999,11252.49031,11940.85575,12797.79063,13632.726519999998,14601.07477,15658.40148,16382.663,14800.79401,15332.83235,16310.09276,16039.434009999999,16554.90929,17165.68007,17976.663090000002,18577.0912,19251.33545,20093.26869,20687.13112,20009.19928,21107.26794,21818.87569,22590.79152,23224.18844,24194.63391,25001.61267,25668.88436,26808.16406
NAM,5719.281973,5970.843390999999,6197.241085000001,5918.474163,5845.726499,5895.184261,5901.04968,5966.503403,5987.3525899999995,6030.942022,6106.108164,6068.318413,6266.381786999999,6451.871611,7161.676345999999,7259.825028,7684.321193000001,8097.550854000001,8207.70498,8113.874117,8460.847368,8721.255524,8967.163152,9255.656531999999,9617.396956999999,9975.12547,9825.59927,9541.808292
NER,894.5407505000001,888.1118166000001,803.3925094,788.0311508,791.8846097,784.6071307999999,783.1216322,776.2244668999999,826.5561882000001,792.4816357999999,753.4295254,778.2335404,773.0710288,785.0456052000001,757.6862419,763.2097772000001,778.1290805,773.2699356,816.2362896000001,780.4196964,814.2409362000001,801.6042311000001,862.8663997000001,874.0787559,904.4567300000001,908.1762708999998,917.1401159,926.000142
NGA,3041.509363,2946.741877,2885.838707,2873.33723,2828.087519,2750.071529,2816.43946,2824.2102600000003,2829.544477,2772.886325,2848.15052,2900.036061,2934.8606800000002,3157.6132780000003,4116.156736999999,4149.277997,4374.284423,4551.605434,4710.55466,4904.920946,5150.158818,5259.295504,5339.451668,5479.058339,5671.900600999999,5670.639443,5434.734795,5338.454127
NIC,3003.5190239999997,2932.528436,2879.620011,2806.60181,2839.8764739999997,2948.095598,3076.072618,3140.723518,3201.78776,3371.650354,3456.081707,3506.818717,3484.76269,3525.4694630000004,3664.6240270000003,3772.095147,3864.693486,4008.008361,4092.0614119999996,3906.989107,4028.712087,4231.497518,4453.253517,4618.727191,4784.830464,4956.921297999999,5130.580295000001,5321.443515999999
NLD,32090.21105,32614.90355,32921.48854,33103.95579,33879.30608,34762.86937,35837.030739999995,37186.06045,38629.9402,40312.23648,41721.69405,42287.56189,42062.047269999995,41982.92143,42686.88683,43507.30043,44965.885,46527.618389999996,47134.30299,45125.80592,45524.66214,46066.65241,45411.35235,45191.48625,45668.44147,46494.36426,47269.63295,48472.544539999995
NOR,42813.76496,43924.62825,45232.84169,46243.77986,48305.7807,50051.87133,52302.69134,54768.948979999994,55872.63975,56608.565129999995,58045.06727000001,58956.39415,59482.36596,59678.44753,61675.60077999999,62864.79647,63854.11354,65083.2587,64586.1779,62698.28536,62350.410710000004,62145.02615,63003.4109,62896.29006,63419.31477999999,64008.28683,64159.54425,64800.057329999996
NPL,1197.947803,1241.417555,1257.838694,1271.076035,1339.519724,1351.697162,1390.764758,1429.238951,1442.299383,1476.884761,1539.718672,1585.514374,1561.279151,1597.8772789999998,1648.984749,1684.3387120000002,1720.853441,1760.9457079999997,1850.025041,1914.705969,1985.980341,2031.0874649999998,2103.353638,2163.950489,2266.184298,2314.274881,2297.652539,2442.803942
NZL,23671.27301,22181.322630000002,22229.465940000002,23413.18637,24309.22536,25052.35446,25487.01891,25911.47717,25956.39195,27161.394819999998,27620.4728,28500.952639999996,29427.59462,30162.499410000004,30689.1868,31351.835919999998,31768.86379,32657.58008,31881.121580000003,32168.77132,32119.215539999997,32734.536669999998,33369.26946,33782.10082,34455.33122,35309.82372,35776.57173,36085.84278
OMN,35042.133689999995,35568.77334,36821.19478,37372.32169,37441.78672,38316.52914,38911.97397,41019.35676,42063.92578,41954.7329,43965.969489999996,45400.325319999996,44140.909360000005,42044.73912,41551.5734,41458.377889999996,42472.53209,43034.65665,44938.94044,45635.95938,45335.85252,42121.431919999995,43030.17781,41924.8081,40365.27326,39873.3856,39883.95365,37960.709189999994
OWID_WRL,8925.589983,8906.41425,8925.296301,8955.440877,9083.400429000001,9242.102057,9460.217707,9696.596276999999,9799.541462000001,10008.35899,10345.60223,10452.59099,10602.44499,10865.26777,11309.7194,11697.9641,12170.49373,12671.507529999999,12873.9764,12669.07709,13175.933990000001,13555.67622,13838.011980000001,14137.54695,14462.388130000001,14778.025740000001,15080.379280000001,15469.20724
PAK,3054.9533579999998,3121.123623,3272.479515,3244.364469,3280.75556,3357.7896920000003,3433.612204,3383.841499,3387.058785,3429.2908399999997,3494.911632,3486.718665,3523.190968,3617.6767670000004,3804.983936,4013.427033,4174.979611,4288.331463,4273.035123,4304.469172,4283.607312,4309.763713,4367.451996,4464.090289,4576.2270149999995,4695.699879,4857.168718,5034.707756
PAN,7855.0271760000005,8417.175406999999,8920.719754000002,9215.567189,9285.639604,9256.733547,9439.325808,9846.39114,10357.36913,10549.83716,10624.78846,10480.58422,10511.50975,10749.089109999999,11344.250240000001,11937.60388,12735.55702,14006.17277,15113.25442,15031.29923,15628.59224,17093.83998,18441.35151,19377.905619999998,20017.99436,20786.65969,21472.69019,22267.036819999998
PER,5312.684664,5319.341299000001,5184.96718,5351.5945710000005,5899.563783,6226.245611,6295.160401,6598.585226,6475.632815,6479.474097,6563.267935,6516.693156,6784.222226999999,6978.570061,7234.4905420000005,7595.271846,8067.8986780000005,8649.080662999999,9323.353938,9308.674789,9956.556637,10449.09326,10943.91927,11430.25578,11547.83422,11770.03445,12082.16801,12236.70615
PHL,4010.2028240000004,3889.0051270000004,3808.17057,3796.882439,3871.3541219999997,3959.666668,4096.675582,4213.64035,4097.977793999999,4133.402513,4224.1132259999995,4255.042738,4318.73733,4441.675324,4647.010934,4778.97122,4941.598931,5181.003468,5309.442188,5284.865261,5596.837288000001,5707.204842,5988.8043880000005,6306.746066,6585.895949000001,6874.582566,7233.206103,7599.1880599999995
PNG,2373.519829,2535.483098,2815.015599,3244.678326,3351.4198079999996,3158.526221,3315.965505,3104.609371,2910.6512190000003,2888.611367,2744.899413,2672.538724,2601.764033,2592.439727,2597.812398,2695.6179309999998,2691.1709140000003,2918.71582,2841.839035,2965.226588,3191.58041,3155.403568,3230.318722,3282.4637510000002,3709.081644,3824.729821,3817.7808090000003,3823.1938
POL,10276.57333,9521.780497,9731.361156,10069.49509,10580.10463,11300.27108,11975.5672,12740.79267,13323.97073,13943.655190000001,14732.482,14920.45973,15232.13015,15785.42086,16605.818430000003,17193.52373,18267.58802,19563.29763,20391.90022,20952.801669999997,21770.64444,22850.63885,23218.1113,23555.49621,24347.07366,25299.97435,26035.8379,27216.444880000003
PRT,20166.92799,21096.42846,21342.85656,20881.20607,21026.02091,21850.74,22529.92,23422.336369999997,24420.94811,25227.388580000003,25999.490690000002,26318.47816,26375.964509999998,26031.64944,26439.93318,26593.28555,26957.63637,27575.236760000003,27590.37495,26743.19799,27238.46067,26780.21491,25805.849830000003,25654.6143,26023.69785,26607.83312,27124.155039999998,27936.89609
PRY,6036.472612,6088.894613,6039.468385,6185.272144,6361.089355,6638.628036,6591.035385,6719.392539,6579.998899,6355.703173,6084.791177,5918.056542,5807.245893,5950.84842,6088.304301,6119.751209,6318.750789,6568.253231000001,6892.409354,6531.8864109999995,7289.51391,7504.653644,7312.40983,8227.214713,8501.54354,8639.28685,8871.37954,8827.010058
ROU,11422.46995,10033.675640000001,9237.078093,9391.071141,9774.522465,10493.457470000001,10930.98373,10434.52908,10237.90319,10212.81455,10470.965970000001,11211.86988,12010.99424,12766.2619,13912.387019999998,14582.57431,15850.90594,17190.95593,18923.63362,17954.13124,17553.2833,17997.884130000002,18302.02629,19018.87078,19677.52025,20556.00364,21670.70479,23313.19934
RUS,20639.00054,19553.5856,16704.93383,15274.22059,13370.85335,12813.39668,12370.09599,12564.03096,11917.846459999999,12719.892890000001,14050.851340000001,14829.082980000001,15604.14949,16818.74263,18098.36708,19325.93574,20970.1899,22798.970830000002,24005.99668,22121.85249,23107.785219999998,24310.04397,25156.42094,25551.089969999997,25284.5862,24516.54995,24416.623880000003,24765.95363
RWA,872.5285226,872.7888013,972.2902951,950.4535053,496.08400980000005,679.540322,742.7124759999999,792.784174,797.3170056,773.3474071,792.9235783,828.8356137999999,915.4478134999999,920.073174,973.1163447999999,1043.860774,1113.571361,1168.020842,1263.511097,1306.22755,1365.17424,1436.868937,1521.626448,1552.751769,1629.868866,1731.043423,1790.2547550000002,1854.210791
SAU,42457.11489,47262.89936,47702.40165,45784.8789,44905.85662,43980.900389999995,44207.12382,43838.09515,44251.473939999996,41721.7253,43071.44983,41472.853339999994,39194.77239,42344.41092,44390.957630000004,45538.49797,45527.2678,45130.13956,46678.553530000005,44481.47176,45421.22848,48524.632489999996,49658.6527,49537.58573,49958.44334,50723.71265,50423.01349,49045.41126
SDN,1743.4460390000002,1826.269446,1896.330564,1931.6338440000002,1900.037532,1960.6496710000001,2021.000348,2173.928276,2205.504326,2211.3219940000004,2286.658691,2367.7730890000003,2449.978332,2566.5340850000002,2593.432883,2712.8904039999998,2907.360956,3158.4779719999997,3317.8560399999997,3338.228978,3366.096261,3631.663456,4097.068622,4177.335653,4188.334814,4290.372249,4386.352577000001,4466.506754999999
SEN,1844.868039,1835.1749170000003,1802.429957,1772.361914,1722.0912280000002,1765.8227559999998,1755.6933989999998,1766.7474,1826.888602,1897.2354920000002,1910.5350420000002,1948.6788609999999,1911.942119,1987.3227960000002,2049.2710469999997,2107.680112,2102.475241,2147.4400379999997,2166.24105,2157.397797,2183.9950510000003,2158.181182,2187.1790899999996,2195.963854,2218.5519170000002,2293.853539,2379.4512640000003,2470.579582
SGP,34344.6723,35613.398160000004,37008.82397,40247.50299,43266.13893,44921.337660000005,46380.88442,48568.050989999996,45901.15086,48311.29412,51706.43482,49851.07927,51478.685110000006,54560.54451,59027.01263,61973.68522000001,65386.135460000005,68432.68555,66046.14739,63697.29143,72115.8395,75113.20452999999,76285.56992000001,78896.6127,80903.53465,81741.09694,82621.50318,85535.3832
SLB,1883.179749,1940.777979,2126.089802,2148.7466719999998,2280.664693,2399.5077469999997,2370.426827,2271.871021,2249.083551,2177.499192,1816.7347829999999,1627.436195,1540.4043359999998,1598.277074,1634.297985,1680.506478,1754.175435,1838.592846,1924.001489,1791.8285449999998,1871.369352,2071.892091,2119.467968,2137.003952,2139.5607410000002,2149.221632,2179.232117,2205.923205
SLE,1250.575193,1272.612398,1032.057339,1052.081095,1037.295232,956.2791382000001,971.3393461000001,909.3466453999999,915.3332785,880.2017129000001,912.7425575999999,823.2862732000001,994.9924358,1036.96534,1056.584409,1061.510224,1070.347609,1124.541181,1156.419383,1165.8879259999999,1199.98985,1246.2527890000001,1402.6970939999999,1655.1217789999998,1692.1420670000002,1314.273728,1363.863571,1390.300267
SLV,4544.585408,4550.434209,4803.349749,5014.462798,5182.463704,5363.842434,5349.724326,5463.654999,5559.218119,5634.0088240000005,5656.242809,5668.828932,5725.155632,5784.184608,5807.273634,5936.61904,6166.296376,6253.15152,6358.132981000001,6198.304499,6300.775388,6511.443727000001,6663.811622,6789.860003,6890.723223999999,7019.591789,7164.143497,7292.457804000001
SUR,10545.02055,10636.25276,10425.33658,9505.423952,9656.934944,9615.694648,9601.650827,10020.67626,10053.80724,9850.074631,9731.058619,10060.18575,10377.5537,10882.131379999999,11761.77932,12168.333509999999,12501.53302,13001.383179999999,13397.02023,13655.7387,14211.877519999998,14887.93681,15132.25261,15419.307380000002,15306.69244,14766.799180000002,13877.986009999999,13767.11851
SWE,30933.63273,30371.409260000004,29843.97015,29058.23558,30031.822539999997,31076.90485,31498.44038,32393.4927,33743.96097,35245.13771,36854.868760000005,37330.70497,37980.98005,38742.68026,40257.92353,41227.308710000005,42918.01025,44051.46761,43466.14184,40862.97013,42942.5625,43755.06044,43308.21447,43475.80134,44167.63187,45679.278,46568.17715,46949.28309
SWZ,5378.167768,5322.987150999999,5370.93354,5429.939265,5455.504073,5605.569907,5696.594636,5743.298014,5766.418925999999,5825.185825,5839.267051,5837.835663,6048.42325,6245.77658,6426.839172,6745.7178030000005,7056.509128,7253.489219,7183.959073999999,7161.806823000001,7296.511119,7323.997665000001,7528.841673000001,7865.438370999999,7870.970748000001,7758.4955629999995,7723.6410590000005,7738.974566
SYC,14216.5299,14415.67098,15377.313059999999,15993.4304,15448.336330000002,15097.194,15608.90136,17272.09496,18360.92166,18340.82816,18453.10977,18018.24135,17687.64112,16835.77295,16416.560869999998,17812.27995,19086.453690000002,20968.21668,20064.3024,19764.807090000002,20365.11893,22556.58257,22618.01239,23540.380380000002,24221.14426,24856.5599,25630.71009,26382.28735
TCD,1110.4379800000002,1167.350171,1221.2375,996.9555483999999,1062.908208,1040.916137,1028.642308,1050.229306,1084.729434,1039.46558,993.1829822000001,1067.947758,1115.037497,1231.1151009999999,1584.67315,1793.4069359999999,1743.6178510000002,1741.487056,1736.919173,1752.119931,1925.1951179999999,1863.845605,1962.8777300000002,2007.0773190000002,2076.6500079999996,2067.101322,1878.3784829999997,1768.153411
TGO,1350.133276,1307.761682,1226.927054,1018.2383289999999,1143.036576,1200.880848,1270.0814269999998,1409.016684,1334.106066,1325.657698,1276.990341,1221.466431,1178.008315,1204.282612,1197.983399,1180.416217,1195.740229,1190.580141,1184.601851,1193.513083,1208.2812099999999,1233.834912,1259.334474,1275.195451,1315.34026,1351.053963,1388.496142,1429.813427
THA,6650.439738,7134.4191,7633.864242000001,8189.119231999999,8763.399358,9381.023733,9802.577197,9421.133109,8598.287025,8889.057995000001,9189.060781,9417.998254,9914.430354,10547.898220000001,11134.14135,11525.377390000001,12024.67183,12607.08111,12757.15784,12605.37312,13486.562409999999,13535.133269999998,14448.30501,14771.46675,14857.202930000001,15252.22825,15705.8066,16277.67115
TJK,3644.666922,3312.553008,2308.206925,1898.2234059999998,1471.356424,1269.9302519999999,1042.511314,1045.093741,1084.509437,1107.4960640000002,1179.868723,1277.421441,1388.917218,1511.414636,1633.3245949999998,1706.821159,1788.110936,1886.66563,1991.893162,2022.4609829999997,2106.3387559999996,2211.7538219999997,2324.369287,2440.586951,2546.500484,2640.58952,2762.585453,2896.912851
TKM,8316.756977,7713.442194,6372.936516,6289.5988,5069.65859,4600.950576,4818.178022,4202.477205,4441.334655,5113.152372,5333.089242,5506.288635,5465.458385,5588.665852,5808.6633950000005,6495.367897,7124.610846,7815.008519,8844.633509000001,9248.886548999999,9942.426956,11212.538509999998,12235.368620000001,13236.03965,14332.365769999999,14992.32314,15648.373109999999,16389.02331
TON,3574.195232,3796.296289,3799.3662630000003,3935.2894490000003,4122.04024,4264.232505,4251.701851,4230.479359,4327.156125,4474.119799,4601.7381909999995,4741.90785,4875.696568,4948.320971,4900.630755,4946.881308,4875.4343229999995,4641.842176,4755.610258,4836.417883,4984.19363,5101.456005,5128.53418,4950.709252000001,5031.629951,5189.842453,5327.2672,5425.620625
TTO,12255.41389,12502.18456,12220.92964,11976.32954,12344.75533,12871.460079999999,13752.918080000001,14760.387319999998,15936.04189,17184.486780000003,18323.95826,19021.84963,20443.878630000003,23283.022930000003,25007.6684,26429.34528,29777.56705,31047.534839999997,31951.0206,30403.810019999997,31260.90705,31012.716419999997,31254.78873,31405.44627,31181.8212,31524.58862,29540.8743,28763.070760000002
TUN,5614.938383,5706.033665,6018.766664,6023.379562,6095.682127,6131.297603,6468.6169979999995,6727.4545,6963.760802,7305.146991,7573.929212999999,7791.955558,7832.080845,8138.211054,8578.441655,8802.943118000001,9179.489146,9698.423639,10003.299490000001,10195.576509999999,10436.3656,10120.67717,10404.22409,10579.122879999999,10767.02765,10765.88625,10761.51453,10849.29739
