Code,Year,Conflict (deaths)
ZAF,1992,801.9999048999999
ZAF,1993,239.0
ZAF,1994,509.9999791
ZAF,1995,104.99999890000001
ZAF,1996,82.00000046
ZAF,1997,62.99999905
ZAF,1998,88.99999959
ZAF,1999,48.00000228
ZAF,2000,45.99999934
ZAF,2001,15.99999991
ZAF,2002,18.99999999
ZAF,2003,23.00000036
ZAF,2004,33.99999999
ZAF,2005,11.00000013
ZAF,2006,9.000000007
ZAF,2007,8.999999991000001
ZAF,2008,35.00000037
ZAF,2009,29.00000001
ZAF,2010,22.99999999
ZAF,2011,23.00000008
ZAF,2012,170.00000119999999
ZAF,2013,70.99999918
ZAF,2014,104.0000004
ZAF,2015,142.9999984
ZAF,2016,84.9999996
ZAF,2017,63.99999983
KOR,1990,0.0
KOR,1991,0.0
KOR,1992,1.0
KOR,1993,0.0
KOR,1994,1.0
KOR,1995,25.99999897
KOR,1996,21.00000089
KOR,1997,41.99999863
KOR,1998,0.99999996
KOR,1999,0.0
KOR,2000,0.0
KOR,2001,0.0
KOR,2002,4.999999928
KOR,2003,2.00000001
KOR,2004,0.999999999
KOR,2005,0.0
KOR,2006,0.0
KOR,2007,0.9999999970000001
KOR,2008,0.0
KOR,2009,1.0000000059999998
KOR,2010,50.00000275
KOR,2011,0.0
KOR,2012,0.0
KOR,2013,0.999999992
KOR,2014,2.0000000019999997
KOR,2015,0.0
KOR,2016,0.0
KOR,2017,0.0
SSD,1990,1195.593742
SSD,1991,791.6782836
SSD,1992,672.4624085
SSD,1993,440.9432722
SSD,1994,174.34806630000003
SSD,1995,304.0078963
SSD,1996,549.7056077999999
SSD,1997,7036.869506999999
SSD,1998,5036.959933
SSD,1999,3036.966839
SSD,2000,2036.947423
SSD,2001,1036.948475
SSD,2002,1073.895665
SSD,2003,1022.1695900000001
SSD,2004,273.89624360000005
SSD,2005,139.5104836
SSD,2006,772.1680944
SSD,2007,460.3456177
SSD,2008,226.7273906
SSD,2009,2596.071676
SSD,2010,814.7796017999999
SSD,2011,2296.001925
SSD,2012,867.0001469
SSD,2013,3538.006748
SSD,2014,3665.998235
SSD,2015,102.9999965
SSD,2016,1562.999373
SSD,2017,4224.991817
ESP,1990,51.00000007
ESP,1991,89.99999996
ESP,1992,52.00000009
ESP,1993,12.0
ESP,1994,28.0
ESP,1995,30.99999997
ESP,1996,8.999999998
ESP,1997,16.99999999
ESP,1998,17.00000003
ESP,1999,5.000000003999999
ESP,2000,49.99999973
ESP,2001,53.00000035
ESP,2002,14.99999998
ESP,2003,19.99999995
ESP,2004,384.0000012
ESP,2005,18.0
ESP,2006,2.0
ESP,2007,2.0
ESP,2008,6.000000005
ESP,2009,6.0
ESP,2010,1.0
ESP,2011,1.0
ESP,2012,0.0
ESP,2013,0.0
ESP,2014,0.0
ESP,2015,0.0
ESP,2016,0.0
ESP,2017,0.0
LKA,1990,6249.998998
LKA,1991,7657.000826
LKA,1992,5367.999106
LKA,1993,2120.000077
LKA,1994,1207.001051
LKA,1995,5859.002033
LKA,1996,4918.001565
LKA,1997,3384.9976659999998
LKA,1998,4510.000236999999
LKA,1999,2156.000016
LKA,2000,3017.001434
LKA,2001,1356.9997779999999
LKA,2002,11.0
LKA,2003,52.999999100000004
LKA,2004,53.99999809
LKA,2005,223.0000034
LKA,2006,3085.997023
LKA,2007,2963.000294
LKA,2008,8799.002726
LKA,2009,10613.9995
LKA,2010,8476.97407
LKA,2011,2.0
LKA,2012,0.0
LKA,2013,6.966315075
LKA,2014,3.0
LKA,2015,3.0000000030000002
LKA,2016,0.0
LKA,2017,1.0
SDN,1990,4104.406258
SDN,1991,2803.3216829999997
SDN,1992,2413.540004
SDN,1993,1591.056749
SDN,1994,652.6519182
SDN,1995,1115.9920619999998
SDN,1996,2050.294407
SDN,1997,5027.0010409999995
SDN,1998,5880.999004
SDN,1999,1755.9999280000002
SDN,2000,3335.999699
SDN,2001,3768.999932
SDN,2002,6422.98984
SDN,2003,8371.008112000001
SDN,2004,12626.01551
SDN,2005,1824.0000079999998
SDN,2006,2412.00132
SDN,2007,1535.000194
SDN,2008,1948.000329
SDN,2009,2063.000213
SDN,2010,1505.000142
SDN,2011,2653.997635
SDN,2012,1851.9999649999997
SDN,2013,1445.000794
SDN,2014,1728.999727
SDN,2015,0.0
SDN,2016,2329.999996
SDN,2017,1367.000426
SUR,1990,0.0
SUR,1991,1.0000000070000001
SUR,1992,0.0
SUR,1993,0.0
SUR,1994,0.0
SUR,1995,0.0
SUR,1996,0.0
SUR,1997,0.0
SUR,1998,0.0
SUR,1999,0.0
SUR,2000,0.0
SUR,2001,0.0
SUR,2002,0.0
SUR,2003,0.0
SUR,2004,0.0
SUR,2005,0.0
SUR,2006,0.0
SUR,2007,0.0
SUR,2008,0.0
SUR,2009,0.0
SUR,2010,0.0
SUR,2011,0.0
SUR,2012,0.0
SUR,2013,0.0
SUR,2014,0.0
SUR,2015,0.0
SUR,2016,0.0
SUR,2017,0.0
SWZ,1990,0.0
SWZ,1991,0.0
SWZ,1992,0.0
SWZ,1993,0.0
SWZ,1994,0.0
SWZ,1995,0.0
SWZ,1996,0.0
SWZ,1997,0.0
SWZ,1998,1.999999979
SWZ,1999,0.0
SWZ,2000,0.0
SWZ,2001,0.999999998
SWZ,2002,0.0
SWZ,2003,0.0
SWZ,2004,0.0
SWZ,2005,0.0
SWZ,2006,0.0
SWZ,2007,0.0
SWZ,2008,2.000000026
SWZ,2009,0.0
SWZ,2010,0.0
SWZ,2011,0.0
SWZ,2012,0.0
SWZ,2013,0.0
SWZ,2014,0.0
SWZ,2015,0.0
SWZ,2016,0.0
SWZ,2017,0.0
SWE,1990,1.0
SWE,1991,2.000000004
SWE,1992,2.000000004
SWE,1993,0.0
SWE,1994,0.0
SWE,1995,0.999999924
SWE,1996,0.0
SWE,1997,1.0
SWE,1998,0.0
SWE,1999,3.0000001860000003
SWE,2000,0.0
SWE,2001,0.0
SWE,2002,0.0
SWE,2003,0.0
SWE,2004,0.0
SWE,2005,2.000000006
SWE,2006,0.0
SWE,2007,1.000000056
SWE,2008,0.0
SWE,2009,0.0
SWE,2010,1.9999999069999999
SWE,2011,0.0
SWE,2012,0.9999999629999999
SWE,2013,0.0
SWE,2014,0.0
SWE,2015,3.999999996
SWE,2016,1.000000003
SWE,2017,0.0
CHE,1990,1.0
CHE,1991,0.0
CHE,1992,6.000000032000001
CHE,1993,0.0
CHE,1994,0.0
CHE,1995,1.0000000009999999
CHE,1996,1.0
CHE,1997,0.0
CHE,1998,0.0
CHE,1999,0.0
CHE,2000,0.0
CHE,2001,14.00000011
CHE,2002,0.0
CHE,2003,0.999999955
CHE,2004,0.0
CHE,2005,0.0
CHE,2006,0.0
CHE,2007,0.0
CHE,2008,0.0
CHE,2009,0.0
CHE,2010,0.0
CHE,2011,0.0
CHE,2012,0.0
CHE,2013,0.0
CHE,2014,0.0
CHE,2015,0.0
CHE,2016,0.0
CHE,2017,0.0
SYR,1990,0.0
SYR,1991,0.0
SYR,1992,0.0
SYR,1993,0.0
SYR,1994,0.0
SYR,1995,0.0
SYR,1996,14.99999997
SYR,1997,70.05193161
SYR,1998,13.61038605
SYR,1999,6.726682976
SYR,2000,6.805193041
SYR,2001,13.61038611
SYR,2002,68.05193262
SYR,2003,54.44154383
SYR,2004,7.4025964989999995
SYR,2005,23.81817577
SYR,2006,685.5191234
SYR,2007,340.2596115
SYR,2008,137.0908774
SYR,2009,44.20778908
SYR,2010,6.805193039
SYR,2011,11337.806779999999
SYR,2012,60958.68302999999
SYR,2013,50783.3487
SYR,2014,73538.91902
SYR,2015,55169.91292
SYR,2016,55472.16964
SYR,2017,41378.34528
TWN,1990,0.0
TWN,1991,7.000000002999999
TWN,1992,17.00000004
TWN,1993,0.0
TWN,1994,1.0
TWN,1995,0.0
TWN,1996,8.999999994
TWN,1997,0.0
TWN,1998,0.0
TWN,1999,0.0
TWN,2000,0.0
TWN,2001,2.000000001
TWN,2002,0.0
TWN,2003,0.0
TWN,2004,0.0
TWN,2005,0.0
TWN,2006,0.0
TWN,2007,0.0
TWN,2008,0.0
TWN,2009,0.0
TWN,2010,0.0
TWN,2011,0.0
TWN,2012,0.0
TWN,2013,0.0
TWN,2014,0.0
TWN,2015,0.0
TWN,2016,0.0
TWN,2017,0.0
TJK,1990,0.0
TJK,1991,0.0
TJK,1992,3391.000111
TJK,1993,15999.94238
TJK,1994,414.0000792
TJK,1995,446.00006799999994
TJK,1996,2847.0002059999997
TJK,1997,139.9999998
TJK,1998,627.0000163
TJK,1999,6.000000005
TJK,2000,57.00000012
TJK,2001,118.1662632
TJK,2002,50.00000026
TJK,2003,9.999999976
TJK,2004,15.08313221
TJK,2005,1.0
TJK,2006,8.0
TJK,2007,1.813301162
TJK,2008,0.7116385159999999
TJK,2009,16.99999999
TJK,2010,101.9999995
TJK,2011,27.99999992
TJK,2012,28.41566134
TJK,2013,3.0
TJK,2014,4.558192571
TJK,2015,18.09975877
TJK,2016,1.0
TJK,2017,0.0
TZA,1990,0.0
TZA,1991,0.0
TZA,1992,1.0
TZA,1993,0.0
TZA,1994,1.0
TZA,1995,0.0
TZA,1996,0.0
TZA,1997,19.99999997
TZA,1998,19.00000005
TZA,1999,12.99999994
TZA,2000,37.99999995
TZA,2001,161.9999977
TZA,2002,179.0000023
TZA,2003,2.9999999980000003
TZA,2004,10.99999994
TZA,2005,9.000000014
TZA,2006,2.000000001
TZA,2007,8.000000005
TZA,2008,6.999999997000001
TZA,2009,2.0
TZA,2010,20.99999992
TZA,2011,19.00000008
TZA,2012,21.00000005
TZA,2013,32.99999993
TZA,2014,27.00000014
TZA,2015,29.99999994
TZA,2016,43.00000028
TZA,2017,42.99999973
THA,1990,41.99999996
THA,1991,11.0
THA,1992,39.00000003
THA,1993,1.0
THA,1994,17.99999998
THA,1995,27.99999993
THA,1996,23.99999987
THA,1997,26.99999999
THA,1998,15.99999999
THA,1999,2.99999998
THA,2000,14.99999998
THA,2001,36.0
THA,2002,39.00000006
THA,2003,32.0
THA,2004,341.9999997
THA,2005,624.00001
THA,2006,734.9999938
THA,2007,782.0000061000001
THA,2008,493.99998830000004
THA,2009,527.9999841
THA,2010,372.0000061
THA,2011,428.99999919999993
THA,2012,451.0000029
THA,2013,504.00000760000006
THA,2014,291.9999983
THA,2015,115.9999999
THA,2016,110.9999999
THA,2017,32.99999997
TLS,1990,210.9998788
TLS,1991,357.9990863
TLS,1992,292.9995376
TLS,1993,373.99848310000004
TLS,1994,293.0005374
TLS,1995,374.00131400000004
TLS,1996,0.0
TLS,1997,454.9993397
TLS,1998,471.9996646000001
TLS,1999,2617.9895149999998
TLS,2000,80.99999194
TLS,2001,98.00003521
TLS,2002,114.0000182
TLS,2003,54.000018299999994
TLS,2004,0.0
TLS,2005,0.0
TLS,2006,50.00000134
TLS,2007,36.00000177
TLS,2008,3.000000053
TLS,2009,0.0
TLS,2010,0.0
TLS,2011,0.0
TLS,2012,0.0
TLS,2013,0.0
TLS,2014,0.0
TLS,2015,0.0
TLS,2016,0.0
TLS,2017,0.0
TGO,1990,0.0
TGO,1991,44.99999909
TGO,1992,16.9999999
TGO,1993,48.00000131
TGO,1994,46.99999656
TGO,1995,0.0
TGO,1996,2.99999999
TGO,1997,4.000000016
TGO,1998,11.00000006
TGO,1999,4.000000002
TGO,2000,0.0
TGO,2001,0.0
TGO,2002,0.0
TGO,2003,0.0
TGO,2004,0.0
TGO,2005,436.0
TGO,2006,0.0
TGO,2007,0.0
TGO,2008,0.999999999
TGO,2009,2.0000000030000002
TGO,2010,0.0
TGO,2011,1.0000000009999999
TGO,2012,0.0
TGO,2013,6.000000002999999
TGO,2014,0.0
TGO,2015,0.0
TGO,2016,0.0
TGO,2017,20.99999979
TON,1990,0.0
TON,1991,0.0
TON,1992,0.0
TON,1993,0.0
TON,1994,0.0
TON,1995,0.0
TON,1996,0.0
TON,1997,8.999999902
TON,1998,0.0
TON,1999,0.0
TON,2000,0.0
TON,2001,0.0
TON,2002,0.0
TON,2003,0.0
TON,2004,0.0
TON,2005,0.0
TON,2006,0.0
TON,2007,0.0
TON,2008,0.0
TON,2009,0.0
TON,2010,0.0
TON,2011,0.0
TON,2012,0.0
TON,2013,0.0
TON,2014,0.0
TON,2015,0.0
TON,2016,0.0
TON,2017,0.0
TTO,1990,39.000003
TTO,1991,0.0
TTO,1992,0.0
TTO,1993,0.0
TTO,1994,1.999999979
TTO,1995,4.000000046
TTO,1996,0.0
TTO,1997,0.0
TTO,1998,0.0
TTO,1999,0.0
TTO,2000,0.0
TTO,2001,0.0
TTO,2002,0.0
TTO,2003,0.0
TTO,2004,0.0
TTO,2005,0.0
TTO,2006,0.0
TTO,2007,0.0
TTO,2008,0.0
TTO,2009,0.0
TTO,2010,0.0
TTO,2011,0.0
TTO,2012,0.0
TTO,2013,0.0
TTO,2014,0.0
TTO,2015,0.0
TTO,2016,0.0
TTO,2017,0.0
TUN,1990,0.0
TUN,1991,4.000000003999999
TUN,1992,0.0
TUN,1993,0.0
TUN,1994,1.0
TUN,1995,6.999999996000001
TUN,1996,0.0
TUN,1997,0.0
TUN,1998,0.0
TUN,1999,0.0
TUN,2000,5.000000005
TUN,2001,3.000000005
TUN,2002,22.00000013
TUN,2003,0.0
TUN,2004,0.0
TUN,2005,0.0
TUN,2006,1.999999998
TUN,2007,25.9999995
TUN,2008,0.0
TUN,2009,0.0
TUN,2010,0.0
TUN,2011,19.99999989
TUN,2012,9.000000012000001
TUN,2013,84.99999297
TUN,2014,91.99999787
TUN,2015,99.99999927
TUN,2016,118.00000120000001
TUN,2017,25.0000005
TUR,1990,824.0000716
TUR,1991,702.9999985000001
TUR,1992,3012.000252
TUR,1993,2529.0000600000003
TUR,1994,5057.999195
TUR,1995,3301.00013
TUR,1996,3416.999965
TUR,1997,2351.99997
TUR,1998,1979.999984
TUR,1999,1282.000007
TUR,2000,133.0
TUR,2001,97.99999996
TUR,2002,25.0
TUR,2003,146.0000004
TUR,2004,217.9999977
TUR,2005,399.9999991
TUR,2006,269.0000006
TUR,2007,484.9999988
TUR,2008,472.99999699999995
TUR,2009,143.9999999
TUR,2010,217.0000028
TUR,2011,449.9999958000001
TUR,2012,991.9999971000001
TUR,2013,1309.0002240000001
TUR,2014,1070.000239
TUR,2015,1542.99998
TUR,2016,2548.000042
TUR,2017,2966.000791
TKM,1990,0.0
TKM,1991,0.0
TKM,1992,0.0
TKM,1993,0.0
TKM,1994,0.0
TKM,1995,0.0
TKM,1996,0.0
TKM,1997,0.0
TKM,1998,0.0
TKM,1999,1.094717843
TKM,2000,3.90219936
TKM,2001,6.8732889539999995
TKM,2002,5.832623399
TKM,2003,5.892720715
TKM,2004,5.00444289
TKM,2005,10.87879043
TKM,2006,4.424095432
TKM,2007,3.7306374960000004
TKM,2008,4.768565102
TKM,2009,5.115815135
TKM,2010,23.35876609
TKM,2011,6.555502644
TKM,2012,14.69453773
TKM,2013,4.186079638
TKM,2014,7.002831656000001
TKM,2015,3.28415353
TKM,2016,0.0
TKM,2017,0.0
UGA,1990,893.0000049
UGA,1991,1019.999999
UGA,1992,74.00000001
UGA,1993,0.0
UGA,1994,181.9999994
UGA,1995,681.9999935
UGA,1996,2177.999336
UGA,1997,1682.000109
UGA,1998,1437.000363
UGA,1999,1253.00024
UGA,2000,1514.0007640000001
UGA,2001,206.0000026
UGA,2002,2128.0000670000004
UGA,2003,3168.001219
UGA,2004,2518.998375
UGA,2005,1250.0001710000001
UGA,2006,486.00004349999995
UGA,2007,193.0
UGA,2008,91.99999922
UGA,2009,58.00000004
UGA,2010,219.0000037
UGA,2011,10.35732281
UGA,2012,18.61952753
UGA,2013,32.00000003
UGA,2014,73.00000062
UGA,2015,20.99999996
UGA,2016,264.9999963
UGA,2017,27.99999987
UKR,1990,0.0
UKR,1991,0.0
UKR,1992,1.0
UKR,1993,0.0
UKR,1994,3.999999991
UKR,1995,0.0
UKR,1996,0.0
UKR,1997,2.0
UKR,1998,0.0
UKR,1999,1.0
UKR,2000,0.0
UKR,2001,0.0
UKR,2002,1.0
UKR,2003,0.0
UKR,2004,0.0
UKR,2005,0.0
UKR,2006,0.0
UKR,2007,0.0
UKR,2008,0.0
UKR,2009,0.0
UKR,2010,1.0
UKR,2011,0.0
UKR,2012,1.0
UKR,2013,1.0
UKR,2014,5785.094075
UKR,2015,2313.2159890000003
UKR,2016,362.37304539999997
UKR,2017,478.00001169999996
ARE,1990,0.0
ARE,1991,6.0000001339999995
ARE,1992,0.0
ARE,1993,0.0
ARE,1994,0.0
ARE,1995,0.0
ARE,1996,0.0
ARE,1997,0.0
ARE,1998,0.0
ARE,1999,0.0
ARE,2000,0.0
ARE,2001,0.0
ARE,2002,0.0
ARE,2003,0.0
ARE,2004,0.0
ARE,2005,0.0
ARE,2006,0.0
ARE,2007,0.0
ARE,2008,0.0
ARE,2009,0.0
ARE,2010,1.0
ARE,2011,0.0
ARE,2012,0.0
ARE,2013,0.0
ARE,2014,1.0000000009999999
ARE,2015,0.0
ARE,2016,0.0
ARE,2017,0.0
GBR,1990,127.26714779999999
GBR,1991,128.8807727
GBR,1992,135.9020389
GBR,1993,51.90128723
GBR,1994,89.07371261
GBR,1995,21.00001387
GBR,1996,21.99996271
GBR,1997,30.00000027
GBR,1998,86.00001105
GBR,1999,56.99996116
GBR,2000,12.99999797
GBR,2001,9.999998919
GBR,2002,4.999999998
GBR,2003,54.99999998
GBR,2004,23.0
GBR,2005,81.00000933
GBR,2006,68.00000002
GBR,2007,92.99999998
GBR,2008,55.00000005
GBR,2009,112.0
GBR,2010,103.0
GBR,2011,47.0
GBR,2012,45.0
GBR,2013,12.99999998
GBR,2014,6.999998092
GBR,2015,2.999999999
GBR,2016,8.99999994
GBR,2017,0.0
USA,1990,22.99999983
USA,1991,157.99999590000002
USA,1992,14.00000025
USA,1993,60.99999985
USA,1994,46.99999944
USA,1995,251.99999469999997
USA,1996,44.99999927
USA,1997,17.00000132
USA,1998,23.99999871
USA,1999,43.00000007
USA,2000,40.00000079
USA,2001,2949.9976100000003
USA,2002,54.00000004
USA,2003,534.0000011
USA,2004,901.0000004000001
USA,2005,944.9999999
USA,2006,921.9999987
USA,2007,1020.999999
USA,2008,472.0000012
USA,2009,483.99999919999993
USA,2010,563.869185
USA,2011,474.00000020000004
USA,2012,324.0000003
USA,2013,149.9999999
USA,2014,79.00000001
USA,2015,67.00000005
USA,2016,67.99999951
USA,2017,8.85036052
VIR,1990,0.0
VIR,1991,0.0
VIR,1992,0.0
VIR,1993,0.0
VIR,1994,0.0
VIR,1995,0.0
VIR,1996,0.0
VIR,1997,0.0
VIR,1998,0.0
VIR,1999,0.0
VIR,2000,0.0
VIR,2001,0.0
VIR,2002,0.0
VIR,2003,0.0
VIR,2004,1.000000011
VIR,2005,0.9999999940000001
VIR,2006,0.0
VIR,2007,1.999999785
VIR,2008,0.0
VIR,2009,0.0
VIR,2010,0.0
VIR,2011,0.0
VIR,2012,0.0
VIR,2013,0.0
VIR,2014,0.0
VIR,2015,0.0
VIR,2016,0.0
VIR,2017,0.0
URY,1990,0.0
URY,1991,0.0
URY,1992,0.0
URY,1993,0.0
URY,1994,0.0
URY,1995,0.0
URY,1996,0.0
URY,1997,0.0
URY,1998,0.0
URY,1999,0.0
URY,2000,0.0
URY,2001,0.0
URY,2002,0.0
URY,2003,0.0
URY,2004,0.0
URY,2005,0.0
URY,2006,0.0
URY,2007,0.0
URY,2008,0.0
URY,2009,0.0
URY,2010,0.0
URY,2011,0.0
URY,2012,0.0
URY,2013,0.0
URY,2014,0.0
URY,2015,0.0
URY,2016,1.0
URY,2017,0.0
UZB,1990,0.0
UZB,1991,0.0
UZB,1992,0.0
UZB,1993,0.0
UZB,1994,0.0
UZB,1995,0.0
UZB,1996,0.0
UZB,1997,0.0
UZB,1998,0.0
UZB,1999,69.00000009
UZB,2000,296.9999972
UZB,2001,35.45422233
UZB,2002,0.0
UZB,2003,0.0
UZB,2004,72.9999997
UZB,2005,72.04488951
UZB,2006,7.090844457
UZB,2007,2.836337784
UZB,2008,2.4817955609999998
UZB,2009,19.0
UZB,2010,141.8168895
UZB,2011,31.90880019
UZB,2012,88.63555614
UZB,2013,3.54542223
UZB,2014,12.40897782
UZB,2015,21.27253339
UZB,2016,0.0
UZB,2017,0.0
VUT,1990,0.0
VUT,1991,0.0
VUT,1992,0.0
VUT,1993,0.0
VUT,1994,0.0
VUT,1995,0.0
VUT,1996,0.0
VUT,1997,0.0
VUT,1998,0.0
VUT,1999,0.0
VUT,2000,0.0
VUT,2001,0.0
VUT,2002,0.0
VUT,2003,0.0
VUT,2004,0.0
VUT,2005,0.0
VUT,2006,0.0
VUT,2007,0.0
VUT,2008,0.0
VUT,2009,0.0
VUT,2010,0.0
VUT,2011,0.0
VUT,2012,0.0
VUT,2013,0.0
VUT,2014,0.0
VUT,2015,0.0
VUT,2016,0.0
VUT,2017,0.0
VEN,1990,31.0
VEN,1991,62.99999986
VEN,1992,31.99999996
VEN,1993,31.0
VEN,1994,18.0
VEN,1995,27.99999998
VEN,1996,36.0000001
VEN,1997,4.000000002
VEN,1998,6.0
VEN,1999,21.0
VEN,2000,25.0
VEN,2001,27.0
VEN,2002,20.0
VEN,2003,25.0
VEN,2004,31.00000007
VEN,2005,29.99999996
VEN,2006,22.0
VEN,2007,2.999999999
VEN,2008,1.0
VEN,2009,10.00000001
VEN,2010,0.0
VEN,2011,1.0
VEN,2012,0.0
VEN,2013,0.0
VEN,2014,1.0
VEN,2015,1.0
VEN,2016,9.000000004
VEN,2017,0.0
VNM,1990,0.0
VNM,1991,0.0
VNM,1992,0.0
VNM,1993,0.0
VNM,1994,0.0
VNM,1995,0.0
VNM,1996,0.0
VNM,1997,1.0
VNM,1998,0.0
VNM,1999,0.0
VNM,2000,0.0
VNM,2001,0.0
VNM,2002,0.0
VNM,2003,0.0
VNM,2004,0.0
VNM,2005,0.0
VNM,2006,0.0
VNM,2007,0.0
VNM,2008,0.0
VNM,2009,0.0
VNM,2010,0.0
VNM,2011,0.0
VNM,2012,0.0
VNM,2013,0.0
VNM,2014,0.0
VNM,2015,0.0
VNM,2016,3.0
VNM,2017,0.0
OWID_WRL,1990,100684.1866
OWID_WRL,1991,90046.47868
OWID_WRL,1992,62971.43011
OWID_WRL,1993,64155.1103
OWID_WRL,1994,569177.5317
OWID_WRL,1995,66338.74033
OWID_WRL,1996,87037.84663
OWID_WRL,1997,125243.7616
OWID_WRL,1998,113754.2064
OWID_WRL,1999,155191.9305
OWID_WRL,2000,122798.9778
OWID_WRL,2001,62437.42605
OWID_WRL,2002,66649.92242999999
OWID_WRL,2003,57618.03683
OWID_WRL,2004,58549.709
OWID_WRL,2005,40339.748530000004
OWID_WRL,2006,58178.59646
OWID_WRL,2007,59496.88122999999
OWID_WRL,2008,58795.082370000004
OWID_WRL,2009,67916.30872
OWID_WRL,2010,50608.2737
OWID_WRL,2011,100568.6116
OWID_WRL,2012,111432.8901
OWID_WRL,2013,115138.2557
OWID_WRL,2014,182239.9445
OWID_WRL,2015,137629.2875
OWID_WRL,2016,158356.4023
OWID_WRL,2017,129720.1457
YEM,1990,0.0
YEM,1991,1.0
YEM,1992,24.00000009
YEM,1993,0.0
YEM,1994,1502.999194
YEM,1995,3.999999992
YEM,1996,2.999999996
YEM,1997,10.99999993
YEM,1998,8.000000025
YEM,1999,11.00000004
YEM,2000,19.00000021
YEM,2001,1.9999999990000001
YEM,2002,4.9999999939999995
YEM,2003,16.000000099999998
YEM,2004,0.0
YEM,2005,12.0
YEM,2006,13.99999999
YEM,2007,24.0000002
YEM,2008,95.00000203
YEM,2009,141.0000003
YEM,2010,520.0000155
YEM,2011,1742.9998920000003
YEM,2012,3386.001594
YEM,2013,1205.9999480000001
YEM,2014,3008.00132
YEM,2015,9109.008781
YEM,2016,15210.01816
YEM,2017,16810.95736
ZMB,1990,50.00000172
ZMB,1991,0.0
ZMB,1992,0.0
ZMB,1993,1.0
ZMB,1994,0.0
ZMB,1995,0.0
ZMB,1996,0.0
ZMB,1997,1.0
ZMB,1998,0.999999999
ZMB,1999,3.99999996
ZMB,2000,1.0
ZMB,2001,8.0
ZMB,2002,0.0
ZMB,2003,2.999999992
ZMB,2004,0.0
ZMB,2005,0.0
ZMB,2006,7.0000000579999995
ZMB,2007,35.99999989
ZMB,2008,0.0
ZMB,2009,8.999999997
ZMB,2010,0.0
ZMB,2011,11.99999995
ZMB,2012,10.99999992
ZMB,2013,8.000000034
ZMB,2014,6.000000005
ZMB,2015,7.000000007000001
ZMB,2016,2.999999994
ZMB,2017,1.0
ZWE,1990,22.99999999
ZWE,1991,0.0
ZWE,1992,0.0
ZWE,1993,0.0
ZWE,1994,0.0
ZWE,1995,8.000000136
ZWE,1996,0.0
ZWE,1997,0.0
ZWE,1998,4.000000008
ZWE,1999,1.0
ZWE,2000,28.99999961
ZWE,2001,31.00000024
ZWE,2002,44.000000299999996
ZWE,2003,5.000000008
ZWE,2004,1.0
ZWE,2005,3.0000000030000002
ZWE,2006,0.0
ZWE,2007,4.9999999939999995
ZWE,2008,362.00000239999997
ZWE,2009,9.999999973
ZWE,2010,7.000000011
ZWE,2011,5.000000007
ZWE,2012,10.00000007
ZWE,2013,7.000000019
ZWE,2014,3.0000000019999997
ZWE,2015,11.99999997
ZWE,2016,5.999999989
ZWE,2017,4.999999979
