36.824,35.658,40.736,44.98,50.766000000000005,53.681999999999995
3.773,4.5280000000000005,5.356,5.052,5.947,7.77
23.158,27.945,31.149,28.829,22.627,25.331
13.93,12.532,11.776,13.525,14.718,16.392
31.09,31.654,34.205999999999996,37.293,41.762,43.961999999999996
9.789,12.84,12.847999999999999,12.334000000000001,11.519,11.963
17.114,20.776,23.516,20.906999999999996,20.555,23.680999999999997
12.01,13.755,15.341,15.758,15.127,15.725
12.152000000000001,11.712,11.628,14.467,18.633,20.488000000000003
17.651,20.816,23.448,25.881999999999998,28.305999999999997,29.96
14.699000000000002,14.522,13.957,17.034000000000002,20.329,21.883000000000003
19.476,22.345,21.511999999999997,23.276999999999997,27.52,31.619
8.721,9.046,7.976,8.072000000000001,8.948,10.440999999999999
7.297999999999999,6.546,7.6,9.297,10.07,11.001
4.806,6.129,7.507000000000001,8.888,11.038,14.802
23.166,26.775,26.014,23.553,20.883000000000003,23.974
25.627,26.938000000000002,28.725,29.621,31.816,34.787
20.375999999999998,20.836,22.730999999999998,25.333000000000002,26.465,28.987
5.164,7.914,9.264,10.057,11.654000000000002,13.783
29.186,32.187,36.855,37.596,37.904,39.366
3.908,4.718999999999999,6.029,8.136000000000001,11.135,14.915
27.809,26.035999999999998,25.961,28.576999999999998,32.354,35.301
19.114,20.899,21.705,22.173000000000002,21.819000000000003,24.101999999999997
12.388,14.323,17.24,17.448,17.244,19.212
7.812,9.049,9.81,8.867,9.024,10.968
15.17,18.86,22.516,25.471999999999998,28.612,30.348000000000003
24.968000000000004,25.301,26.326,24.212,20.506,18.262999999999998
17.09,19.808,23.959,28.171999999999997,31.214000000000002,35.414
6.745,6.551,6.881,9.628,11.217,11.525
5.085,4.848,5.657,8.347000000000001,7.935,7.52
9.051,10.684000000000001,11.912,14.842,17.572,17.765
14.380999999999998,15.875,16.743,14.498,17.044,21.308000000000003
14.069,15.835999999999999,16.34,16.659000000000002,18.428,19.81
17.384,18.407,20.367,21.971999999999998,24.023000000000003,26.503
3.596,4.923,4.006,3.5260000000000002,4.111000000000001,5.444
26.533,29.686,31.281999999999996,31.099,31.066999999999997,32.81
12.523,17.124000000000002,21.449,28.438000000000002,37.782,46.626000000000005
10.738,11.933,11.15,7.252999999999999,6.686,6.247000000000001
10.236,11.333,11.767000000000001,12.22,13.807,17.987000000000002
24.795,26.651999999999997,26.816999999999997,20.781999999999996,19.015,22.039
3.9739999999999998,4.638,5.558,6.867000000000001,8.504,9.905
12.42,12.116,13.728,14.796,15.968,18.018
18.033,18.000999999999998,18.87,19.705,21.416999999999998,22.682
1.474,1.619,1.6,1.649,1.672,1.736
20.713,25.838,29.184,31.269000000000002,31.689,31.684
14.283,15.449000000000002,18.058,21.031,24.177,27.694000000000003
13.322000000000001,15.092,16.796,17.675,14.8,17.151
31.112,32.614000000000004,35.208,39.343,44.275,47.038999999999994
13.235,14.607000000000001,16.78,19.464000000000002,22.534000000000002,24.035
29.851999999999997,28.497,22.593000000000004,20.933000000000003,22.95,24.803
14.148,15.65,17.91,19.474,19.092,20.563000000000002
22.068,25.905,31.835,35.924,41.585,49.708999999999996
8.628,9.132,9.479,8.664,9.054,11.465
7.275,7.175,7.001,6.206,6.337999999999999,7.682
12.422,14.69,17.214000000000002,19.320999999999998,21.635,23.627
19.499000000000002,21.915,24.05,24.537,26.068,28.964000000000002
10.595999999999998,12.026,13.550999999999998,15.63,18.227,21.439
10.439,11.630999999999998,12.162,12.925,13.923,16.632
10.253,9.406,8.73,8.811,9.454,10.245
24.86,24.808000000000003,24.401,24.342,23.57,23.26
14.405999999999999,15.3,15.472000000000001,15.054,15.356,16.527
10.574000000000002,12.383,13.454,14.200999999999999,12.872,10.421
7.111000000000001,7.815,8.175,9.132,10.654000000000002,12.915
16.822,18.043,18.159000000000002,18.105999999999998,20.613000000000003,22.903000000000002
20.655,21.319000000000003,24.369,28.166,30.798000000000002,32.209
17.180999999999997,19.345,22.223000000000003,23.284000000000002,24.331,26.426
20.853,21.795,22.436999999999998,21.381999999999998,20.728,22.679000000000002
14.675999999999998,17.461,19.206,20.761,22.549,25.508000000000003
19.156,21.12,24.165,27.256999999999998,31.198,33.91
6.367000000000001,7.922999999999999,9.435,10.14,9.302999999999999,9.437000000000001
4.981,6.386,7.9879999999999995,8.572000000000001,8.466000000000001,9.911
4.591,7.184,12.350999999999999,15.222999999999999,17.159000000000002,20.406
14.847000000000001,16.009,15.329,16.457,17.247,18.141
15.546,17.644000000000002,20.395,24.276,27.648000000000003,31.423000000000002
7.983,9.87,11.751,11.162,9.722999999999999,11.832
36.58,40.468,42.68600000000001,45.144,47.882,50.097
9.431000000000001,10.387,12.574000000000002,15.225999999999999,18.229,19.676
13.402999999999999,16.054000000000002,17.437,20.21,22.715999999999998,26.351999999999997
12.255,13.357999999999999,16.139,20.533,23.405,27.434
19.993,23.070999999999998,26.281999999999996,27.63,28.523000000000003,30.058000000000003
14.642000000000001,14.116,11.605,9.01,9.962,11.302
15.220999999999998,17.338,15.700999999999999,13.838,12.446,13.914000000000001
11.673,11.862,10.907,12.915999999999999,15.835,16.715
17.694000000000003,19.333,22.735,26.245,31.491999999999997,35.753
17.333,18.141,20.598000000000003,21.499000000000002,22.148000000000003,24.026999999999997
26.459,29.822,27.471999999999998,25.124000000000002,27.339000000000002,32.065
25.809,28.721,31.461,36.977,41.851000000000006,45.519
25.175,25.935,26.743000000000002,27.997,32.423,37.558
2.8369999999999997,3.3960000000000004,4.479,6.539,8.892000000000001,10.524000000000001
11.220999999999998,12.144,13.373,14.247,16.045,17.809
38.329,40.348,41.861000000000004,43.034,45.651,47.751999999999995
15.835999999999999,16.555,15.24,14.942,14.66,17.855999999999998
19.160999999999998,21.726,25.818,26.304000000000002,29.162,31.843000000000004
19.885,25.331,29.449,32.134,35.005,35.937
12.972999999999999,15.855,18.075,16.102999999999998,12.39,11.215
